Onset_b,Duration_b,Channel_MIDI,Pitch_MIDI,Vel_MIDI,Onset_s,Duration_s,Time_signature,T_sig_num,T_sig_den,Key_5th_num,Key_nominal,Mode,Tempo,Dur_diff,Ons_diff,RMS
37.5,0.4979166666666667,1.0,76.0,88.0,23.08063492063492,0.20810884353741554,4/4,4,4,1,G,major,143.5546874999996,2.4556224206349206,0.0006433997874155384,0.06519708943260655
38.0,0.9979166666666667,1.0,71.0,88.0,23.289614512471655,0.4170884353741508,4/4,4,4,1,G,major,143.5546874999996,2.456268512471656,0.001289491624150818,0.07526709016923187
38.0,0.4979166666666667,1.0,71.0,88.0,23.289614512471655,0.208108843537412,4/4,4,4,1,G,major,143.55468750000205,2.456268512471656,0.0006433997874119857,0.08290062347576803
38.5,0.4979166666666667,1.0,76.0,88.0,23.49859410430839,0.2081088435374191,4/4,4,4,1,G,major,143.55468749999716,2.4569146043083876,0.0006433997874190911,0.06680259025186394
39.0,0.9979166666666667,1.0,72.0,88.0,23.707573696145126,0.4170884353741579,4/4,4,4,1,G,major,143.5546874999972,2.4575606961451264,0.0012894916241579235,0.0740549276512563
39.0,0.4979166666666667,1.0,72.0,88.0,23.707573696145126,0.208108843537412,4/4,4,4,1,G,major,143.55468750000205,2.4575606961451264,0.0006433997874119857,0.06845590818551904
39.5,0.4979166666666667,1.0,76.0,88.0,23.91655328798186,0.20810884353741554,4/4,4,4,1,G,major,143.5546874999996,2.458206787981858,0.0006433997874155384,0.07938975227106836
40.0,3.997916666666667,1.0,57.0,88.0,24.125532879818593,0.7426515495087007,4/4,4,4,1,G,major,322.99804687499636,2.4588528798185934,-0.9231483942412995,0.06833184932860716
40.5,0.4979166666666667,1.0,76.0,83.0,24.2184126984127,0.20810884353741554,4/4,4,4,1,G,major,143.5546874999996,2.3433991984126976,0.0006433997874155384,0.05869518440995476
41.0,0.9979166666666667,1.0,76.0,77.0,24.427392290249433,0.4170884353741508,4/4,4,4,1,G,major,143.5546874999996,2.344045290249433,0.001289491624150818,0.07148436246695623
41.0,0.4979166666666667,1.0,76.0,77.0,24.427392290249433,0.20810884353741554,4/4,4,4,1,G,major,143.5546874999996,2.344045290249433,0.0006433997874155384,0.08778489185766854
41.5,0.4979166666666667,1.0,76.0,72.0,24.636371882086166,0.18498563869992293,4/4,4,4,1,G,major,161.4990234375013,2.344691382086168,-0.022479805050077073,0.03467980330456644
42.0,0.9979166666666667,1.0,75.0,66.0,24.822131519274375,0.37074527588813005,4/4,4,4,1,G,major,161.4990234375013,2.322117519274375,-0.04505366786186993,0.06198277160906492
42.0,0.4979166666666667,1.0,75.0,66.0,24.822131519274375,0.2081088435374191,4/4,4,4,1,G,major,143.55468749999716,2.322117519274375,0.0006433997874190911,0.07188532805308945
42.5,0.4979166666666667,1.0,76.0,61.0,25.031111111111112,0.208108843537412,4/4,4,4,1,G,major,143.55468750000205,2.322763611111114,0.0006433997874119857,0.04232890803751548
43.0,0.9979166666666667,1.0,76.0,55.0,25.240090702947846,0.4170884353741437,4/4,4,4,1,G,major,143.55468750000205,2.3234097029478455,0.0012894916241437127,0.05484755429215238
43.0,0.4979166666666667,1.0,76.0,55.0,25.240090702947846,0.20810884353741554,4/4,4,4,1,G,major,143.5546874999996,2.3234097029478455,0.0006433997874155384,0.07055617699926627
43.5,0.4979166666666667,1.0,76.0,49.0,25.44907029478458,0.20810884353741554,4/4,4,4,1,G,major,143.5546874999996,2.324055794784581,0.0006433997874155384,0.032291666680968084
44.0,3.997916666666667,1.0,52.0,49.0,25.658049886621317,1.670965986394548,4/4,4,4,1,G,major,143.55468750000085,2.324701886621316,0.005166042644547897,0.05690266768431359
45.0,0.9979166666666667,1.0,79.0,49.0,26.076009070294784,0.4170884353741472,4/4,4,4,1,G,major,143.55468750000085,2.325994070294783,0.0012894916241472099,0.06430649684480598
45.0,0.9979166666666667,1.0,64.0,49.0,26.076009070294784,0.4170884353741472,4/4,4,4,1,G,major,143.55468750000085,2.325994070294783,0.0012894916241472099,0.06430649684480598
45.0,0.9979166666666667,1.0,67.0,49.0,26.076009070294784,0.4170884353741472,4/4,4,4,1,G,major,143.55468750000085,2.325994070294783,0.0012894916241472099,0.06430649684480598
45.0,0.9979166666666667,1.0,72.0,49.0,26.076009070294784,0.4170884353741508,4/4,4,4,1,G,major,143.5546874999996,2.325994070294783,0.001289491624150818,0.06430649684480598
46.0,0.9979166666666667,1.0,76.0,49.0,26.493968253968255,0.4170884353741508,4/4,4,4,1,G,major,143.5546874999996,2.3272862539682535,0.001289491624150818,0.056170486753769344
46.0,0.9979166666666667,1.0,64.0,49.0,26.493968253968255,0.4170884353741508,4/4,4,4,1,G,major,143.5546874999996,2.3272862539682535,0.001289491624150818,0.056170486753769344
46.0,0.9979166666666667,1.0,67.0,49.0,26.493968253968255,0.4170884353741508,4/4,4,4,1,G,major,143.5546874999996,2.3272862539682535,0.001289491624150818,0.056170486753769344
46.0,0.9979166666666667,1.0,72.0,49.0,26.493968253968255,0.4170884353741508,4/4,4,4,1,G,major,143.5546874999996,2.3272862539682535,0.001289491624150818,0.056170486753769344
47.0,0.9979166666666667,1.0,79.0,49.0,26.911927437641722,0.4170884353741508,4/4,4,4,1,G,major,143.5546874999996,2.328578437641724,0.001289491624150818,0.07009009955085478
47.0,0.9979166666666667,1.0,64.0,49.0,26.911927437641722,0.4170884353741508,4/4,4,4,1,G,major,143.5546874999996,2.328578437641724,0.001289491624150818,0.07009009955085478
47.0,0.9979166666666667,1.0,67.0,49.0,26.911927437641722,0.4170884353741508,4/4,4,4,1,G,major,143.5546874999996,2.328578437641724,0.001289491624150818,0.07009009955085478
47.0,0.9979166666666667,1.0,72.0,49.0,26.911927437641722,0.4170884353741508,4/4,4,4,1,G,major,143.5546874999996,2.328578437641724,0.001289491624150818,0.07009009955085478
48.0,3.997916666666667,1.0,52.0,49.0,27.329886621315193,1.670965986394548,4/4,4,4,1,G,major,143.55468750000085,2.3298706213151945,0.005166042644547897,0.09152129778341095
49.0,0.9979166666666667,1.0,81.0,49.0,27.74784580498866,0.4170884353741472,4/4,4,4,1,G,major,143.55468750000085,2.3311628049886615,0.0012894916241472099,0.10844478209096654
49.0,0.9979166666666667,1.0,66.0,49.0,27.74784580498866,0.4170884353741472,4/4,4,4,1,G,major,143.55468750000085,2.3311628049886615,0.0012894916241472099,0.10844478209096654
49.0,0.9979166666666667,1.0,67.0,49.0,27.74784580498866,0.4170884353741472,4/4,4,4,1,G,major,143.55468750000085,2.3311628049886615,0.0012894916241472099,0.10844478209096654
49.0,0.9979166666666667,1.0,74.0,49.0,27.74784580498866,0.4170884353741508,4/4,4,4,1,G,major,143.5546874999996,2.3311628049886615,0.001289491624150818,0.10844478209096654
50.0,0.9979166666666667,1.0,76.0,49.0,28.16580498866213,0.4170884353741508,4/4,4,4,1,G,major,143.5546874999996,2.332454988662132,0.001289491624150818,0.11323636609266022
50.0,0.9979166666666667,1.0,66.0,49.0,28.16580498866213,0.4170884353741508,4/4,4,4,1,G,major,143.5546874999996,2.332454988662132,0.001289491624150818,0.11323636609266022
50.0,0.9979166666666667,1.0,67.0,49.0,28.16580498866213,0.4170884353741508,4/4,4,4,1,G,major,143.5546874999996,2.332454988662132,0.001289491624150818,0.11323636609266022
50.0,0.9979166666666667,1.0,74.0,49.0,28.16580498866213,0.32440211640211564,4/4,4,4,1,G,major,184.57031250000043,2.332454988662132,-0.09139682734788435,0.11597131012022478
51.0,0.9979166666666667,1.0,81.0,49.0,28.490884353741496,0.32440211640211564,4/4,4,4,1,G,major,184.57031250000043,2.2408673537414963,-0.09139682734788435,0.10619235761175108
51.0,0.9979166666666667,1.0,66.0,49.0,28.490884353741496,0.32440211640211564,4/4,4,4,1,G,major,184.57031250000043,2.2408673537414963,-0.09139682734788435,0.10619235761175108
51.0,0.9979166666666667,1.0,67.0,49.0,28.490884353741496,0.32440211640211564,4/4,4,4,1,G,major,184.57031250000043,2.2408673537414963,-0.09139682734788435,0.10619235761175108
51.0,0.9979166666666667,1.0,74.0,49.0,28.490884353741496,0.4170884353741508,4/4,4,4,1,G,major,143.5546874999996,2.2408673537414963,0.001289491624150818,0.09629711626269431
52.0,3.997916666666667,1.0,52.0,49.0,28.908843537414967,1.578134542705967,4/4,4,4,1,G,major,151.99908088235335,2.2421595374149668,-0.0876654010440332,0.0918996108607672
53.0,0.9979166666666667,1.0,83.0,49.0,29.30358276643991,0.3939168556311402,4/4,4,4,1,G,major,151.99908088235338,2.220231766439909,-0.021882088118859777,0.11278649559487938
53.0,0.9979166666666667,1.0,67.0,49.0,29.30358276643991,0.3939168556311402,4/4,4,4,1,G,major,151.99908088235338,2.220231766439909,-0.021882088118859777,0.11278649559487938
53.0,0.9979166666666667,1.0,72.0,49.0,29.30358276643991,0.3939168556311402,4/4,4,4,1,G,major,151.99908088235338,2.220231766439909,-0.021882088118859777,0.11278649559487938
53.0,0.9979166666666667,1.0,76.0,49.0,29.30358276643991,0.2548873771730911,4/4,4,4,1,G,major,234.90767045454578,2.220231766439909,-0.16091156657690886,0.09021677933246666
54.0,0.9979166666666667,1.0,81.0,49.0,29.559002267573696,0.2548873771730911,4/4,4,4,1,G,major,234.90767045454578,2.0589842675736953,-0.16091156657690886,0.12385800907189833
54.0,0.9979166666666667,1.0,67.0,49.0,29.559002267573696,0.2548873771730911,4/4,4,4,1,G,major,234.90767045454578,2.0589842675736953,-0.16091156657690886,0.12385800907189833
54.0,0.9979166666666667,1.0,72.0,49.0,29.559002267573696,0.2548873771730911,4/4,4,4,1,G,major,234.90767045454578,2.0589842675736953,-0.16091156657690886,0.12385800907189833
54.0,0.9979166666666667,1.0,76.0,49.0,29.559002267573696,0.23171579743008414,4/4,4,4,1,G,major,258.39843749999886,2.0589842675736953,-0.18408314631991585,0.1277354164473514
55.0,0.9979166666666667,1.0,83.0,49.0,29.791201814058958,0.23171579743008414,4/4,4,4,1,G,major,258.39843749999886,1.874516814058957,-0.18408314631991585,0.10580064973211033
55.0,0.9979166666666667,1.0,67.0,49.0,29.791201814058958,0.23171579743008414,4/4,4,4,1,G,major,258.39843749999886,1.874516814058957,-0.18408314631991585,0.10580064973211033
55.0,0.9979166666666667,1.0,72.0,49.0,29.791201814058958,0.23171579743008414,4/4,4,4,1,G,major,258.39843749999886,1.874516814058957,-0.18408314631991585,0.10580064973211033
55.0,0.9979166666666667,1.0,76.0,49.0,29.791201814058958,0.3707452758881332,4/4,4,4,1,G,major,161.49902343749991,1.874516814058957,-0.045053667861866764,0.09644416468330143
56.0,3.997916666666667,1.0,52.0,88.0,30.162721088435376,1.670965986394548,4/4,4,4,1,G,major,143.55468750000085,1.8293690884353744,0.005166042644547897,0.12167482635885435
57.0,0.9979166666666667,1.0,84.0,88.0,30.580680272108843,0.4170884353741472,4/4,4,4,1,G,major,143.55468750000085,1.8306612721088413,0.0012894916241472099,0.16580321736358342
57.0,0.9979166666666667,1.0,69.0,88.0,30.580680272108843,0.4170884353741472,4/4,4,4,1,G,major,143.55468750000085,1.8306612721088413,0.0012894916241472099,0.16580321736358342
57.0,0.9979166666666667,1.0,74.0,88.0,30.580680272108843,0.4170884353741472,4/4,4,4,1,G,major,143.55468750000085,1.8306612721088413,0.0012894916241472099,0.16580321736358342
57.0,0.9979166666666667,1.0,78.0,88.0,30.580680272108843,0.4170884353741543,4/4,4,4,1,G,major,143.5546874999984,1.8306612721088413,0.0012894916241543153,0.16580321736358342
58.0,0.9979166666666667,1.0,83.0,88.0,30.998639455782314,0.4170884353741543,4/4,4,4,1,G,major,143.5546874999984,1.8319534557823154,0.0012894916241543153,0.14121362489598613
58.0,0.9979166666666667,1.0,69.0,88.0,30.998639455782314,0.4170884353741543,4/4,4,4,1,G,major,143.5546874999984,1.8319534557823154,0.0012894916241543153,0.14121362489598613
58.0,0.9979166666666667,1.0,74.0,88.0,30.998639455782314,0.4170884353741543,4/4,4,4,1,G,major,143.5546874999984,1.8319534557823154,0.0012894916241543153,0.14121362489598613
58.0,0.9979166666666667,1.0,78.0,88.0,30.998639455782314,0.4170884353741472,4/4,4,4,1,G,major,143.55468750000085,1.8319534557823154,0.0012894916241472099,0.14121362489598613
59.0,0.9979166666666667,1.0,84.0,88.0,31.41659863945578,0.4170884353741472,4/4,4,4,1,G,major,143.55468750000085,1.8332456394557823,0.0012894916241472099,0.09085230497152307
59.0,0.9979166666666667,1.0,69.0,88.0,31.41659863945578,0.4170884353741472,4/4,4,4,1,G,major,143.55468750000085,1.8332456394557823,0.0012894916241472099,0.09085230497152307
59.0,0.9979166666666667,1.0,74.0,88.0,31.41659863945578,0.4170884353741472,4/4,4,4,1,G,major,143.55468750000085,1.8332456394557823,0.0012894916241472099,0.09085230497152307
59.0,0.9979166666666667,1.0,78.0,88.0,31.41659863945578,0.39391685563114376,4/4,4,4,1,G,major,151.999080882352,1.8332456394557823,-0.021882088118856224,0.09190873398689722
60.0,3.997916666666667,1.0,52.0,88.0,31.811337868480727,5.244976568405126,4/4,4,4,1,G,major,45.734236725663834,1.811317868480728,3.5791766246551258,0.035682426978532036
62.0,1.9979166666666666,1.0,102.0,62.0,34.43519274376417,2.621121693121686,4/4,4,4,1,G,major,45.73423672566384,3.6018387437641692,1.788655749371686,0.00738205035894782
62.0,1.9979166666666666,1.0,107.0,62.0,34.43519274376417,2.621121693121686,4/4,4,4,1,G,major,45.73423672566384,3.6018387437641692,1.788655749371686,0.00738205035894782
